text,label,id
"На самом деле, чтобы защитить природу нужно есть людей",neutral,1239102519286038529
"@KrasnodarIn Позор для родителей... я бы жутко страдала бы...перенести такой позор- не знаю, выдержала бы или нет...",negative,1275055396890304517
2 часа ночи. Все спят. Я странствую по просторам твитера.,neutral,1273745910024097799
НУ ВСЕ ВСЕМ ПОХВАСТАЛАСЬ БЕГУ ВЫПОЛНЯТЬ ЗАДАНИЯ,positive,1333013828875988994
я сегодня опять спал на полу✌🏻😔,negative,1280686006732312578
картина мой краш и я https://t.co/a9HHJa5vqp,neutral,1282326436779524098
@_venchic_ @pientrafil У моей младшей школы есть заброшенный магазин в которой можно устроить личную дурку если там нет трупов,negative,1225502463366778881
"Я с утра въебался в стенку,
Ни хуя не вижу - челка...",negative,1338409767421825024
@assexual_potato @krapivka_alena Так и не выложишб ведь,neutral,1270428404303704064
@vakurov_ru Рабская злоба,negative,1317904561739386881
@rgrachev74 Приятно бухнуть с умным человеком,positive,1241111750264655880
@varlamov У тебя на метро денег нет?,neutral,1306973274392363008
Леголас оценил https://t.co/wAcZj3m7n3,neutral,1215995712657395712
@solongtimenosee @KukuruzaLeon Опять врет нам 😔👊,negative,1255942809217126403
всё никак не могу привести био в порядок там висит только один клоун всё время забываю 😪,negative,1258433814755454977
Без названия https://t.co/n9dP1V5qxU,neutral,1246930516613398532
"Обсуждаем как собирать подпись, а жители думают, на что обращать внимание при общении с волонтером https://t.co/Q9bbS3ewLv",neutral,1331920814212571146
я просто не понимаю зачем некоторые люди ведут твиттер,negative,1251622378309849088
Люблю эту булку всем сердцем 😭💔 https://t.co/bCSgeDmjSJ,positive,1290386521732919302
@bozycoz правильно,neutral,1331299822368935941
"@marvelitsmylive 💕❣️💕💘💕❣️💞❣️💕💘💕💘💕💞💝❣️💕💘💖

надела !!",positive,1291811490400473091
@borovchinskaya их удаляют блять с сайтов а на тлф их нельзя скачать поэтому я каждый раз заново ищу,negative,1265900162389626880
@oohvante лиз какова хуя,negative,1299064826120069120
чиллю на лягушке наслаждаюсь жизнью,positive,1283727674066776065
"@Oxblinchtoyatu1 Спасибо, возьму на заметку)",positive,1252912344876953600
@AxionArinin @8Wedma Сам бог велел!))),positive,1311939393247162369
"@shirabububu малыш, говорю сразу, приходи ближе к утру, ночью я бываю очень занят",neutral,1321885795108737025
@MMI2V согласна,positive,1334224615384682497
"@EpidemicSatan Конечно, это же была симпатия с первого взгляда хд",positive,1255570153686867969
"@KukuruzaLeon *здерживаюсь
Т9, просто почему?",neutral,1296844969777471488
"Литва, Польша и Румыния призвали ЕС подготовить пакет поддержки Белоруссии https://t.co/OXtDrJFb9I https://t.co/AMvBWCozin",positive,1307947703503028224
Что в имени тебе моем: почему у Ремарка необычное второе имя? https://t.co/oP8pShoh4K,neutral,1241668284078084096
@daetonozhdetka Тогда сделаю из полимерки,neutral,1330547175483469827
@xionnccya Я,neutral,1270518460221620225
"@miinii_mim Даа, это так мило🤧",positive,1216754785220747267
@gonchar_natasha Пива нахрюкалась! Чувствует себя звездой!,negative,1287063135623536640
"@_lekarton_ шути давай, я посмотрю
первый раз вижу что ты стесняешься",neutral,1321972625602732038
Объявление на @Avito https://t.co/M2etpej8AX,neutral,1283941189293670400
"Дистант по 6 февраля, а что, звучит хайпово 🗿 https://t.co/Gkh3OiCpb2",neutral,1327225890703618049
"Я не совсем читаю книги, я их скорее...: https://t.co/DOx6clPdny",neutral,1222282114516836354
@kazakkvl @vik_kont Бог простит ... и я прощаю!,positive,1243633814611595264
@RossaSF1 Именно зубр - символ Беларуси. А не дед на кобыле.,neutral,1337467739313754113
"@crash_wumpa Я не шарю кто это но я уже не удивлюсь, если и это случится :')",neutral,1285671889168457728
вот эта скромность чана заставляет любить его больше и говорить ему о том какой он самый лучший парень,positive,1307676604643016704
@Agripinkaska_ Не помню,neutral,1285085894546948096
"Продукт, который продлевает сон на 84 минуты https://t.co/xc8v5reph6",neutral,1214911099184844800
@youngcorn_lina ничего страшного!! мы подождем💙,positive,1307671126869450752
Зеленский дал два дня на принятие закона о продаже земли https://t.co/gGPsluoTAF,neutral,1225388256671543296
"По ощущениям хочу сдохнуть. Надеюсь, что настолько физически хуевое состояние лишь кратковременно.",negative,1294213731862315010
"@DeniLi10 ха, ну кстати, идея! но людей собирать непросто, это да((",neutral,1237080030074806273
"@ZOMBIE_PUTIN @Vityzeva тарасик, фу !!! безвиз застудишь",negative,1331645399451439104
@Kayrin_art Ясна🗿,neutral,1296870466951483395
"ОМГ МАМА ДЕЛАЕТ ПЛЮШКИ, ВЕСЬ ДОМ ПАХНЕТ ПЛЮШКАМИ
ПЛЮЮЮШКИИИ",positive,1245004425099386885
@AgathaBlisrouz ПОКАЧАЕМСЯ!!! 😎😎😎,positive,1299198444058411008
"Наркологическая клиника Алко-Центр, лечение алкоголизма в Москве и Московской области https://t.co/W9uKlW9Kfm",neutral,1269278015768473601
ну поехали https://t.co/yExbBPVa7x,neutral,1343521038546530305
"ладно, признаю, шутка не очень",neutral,1237417440876941312
@apollych @aravak Я поняла.,neutral,1215308031338172420
"@rekiryoki насти, я считаю, что вы правы и неправы одновременно",neutral,1299378111289663488
"@negeorgeweasley Да, есть такое✌️ Классный почерк!",positive,1341097628436738048
Путь с сердцем - Янгаев (2015)  https://t.co/CFJFoY1wHG,neutral,1254929431803637771
"@danger_urlc я уверена что нет! это персы из тетради смерти, если я не путаю?",neutral,1332370619783143427
"Вброс моей руки (чтобы жизнь не была одним стеклом) 
Сегодня мне нравится 😌 https://t.co/4raZ7OFGCu",positive,1274783207549014016
Заря уничтожила Рух в матче с двумя удалениями - https://t.co/b0zpTqQVmH https://t.co/j0egsM1zW4,neutral,1320465486342213635
@creccetino смотря какие брюки и какая юбка 😩😩 но вообще брюки наверное,neutral,1275033154496139264
@gwynbleidd1992 фу мед такой сладкий как его вообще есть можно,negative,1302716689180700672
@JiverGrayn ну да. смотри. https://t.co/FiCs9MldBd,neutral,1300207140632768512
Смысл существования- 404 not found,neutral,1222998497466691589
@badimelyanenkov Наш зал обещают 16.07 открыть,neutral,1280548173530968064
@Serg19089 Можно чередовать,neutral,1215057836931256321
@NvqCIrQcYlHT9Zt Доверчивость великих британцев умиляет!,positive,1340928140798025734
@thelostindivid не сдохла и слава богу,negative,1223654838908616704
@tihiroonelove возможно,neutral,1326291382986825729
@n0t_ofuckingkay Ну первый раз бывает всегда)))),positive,1312861510998335493
@anioutkajarkova Описание бага непонятное,neutral,1335495112038682625
Вот бы мороженку,positive,1276496672999292934
@SergUA63 Радует курс европейских держав Румынии и Молдавии....не зря небесная сотня........,positive,1310475706963496960
"из-за того, что я давно не ходила в больницу, мне снова стремно и я даже не знаю почему. словно я не в больницу пошла, а на экзамен",negative,1326492856387768320
"Итак, в два часа ночи мы выяснили, что я оставила свой мозг где то в 2017",negative,1320139895114006530
если тебе вдруг покажется что время летит быстро сделай планку,neutral,1260570258966040576
Как и всегда https://t.co/5BjhKbC3yU,neutral,1332632684074577920
✏5 неординарных способов перезагрузить мозг https://t.co/9QlXHXMwvv #referee,neutral,1214554080032497664
@habitfix О чем речь? Я все пропустила,neutral,1219987784108314624
"@bitemeplss я в них честно не разбираюсь, но эти песни хорошо знаю",neutral,1316793658402836487
@Vash_Glycine то есть у вас 19:35,neutral,1213498885441773568
@MoskRussia эт понятно,neutral,1289534167852539904
ХОЧУ КОФЕ 😭🤯,positive,1331295317678034945
"@proebal_vse а, ну да, зову иисуса - получаю целую команду иисусов",neutral,1263408016017276934
@_tomato_hater *разблокировано забытое воспоминание из детства*,neutral,1311712171009638402
@Zer_gU_ssr Бывает...,neutral,1238817646340177921
ок это круто слава богу осталась жива,positive,1303349278312669184
"@Lucifer_loves_u КАЖДОМУ СВОЕ, ЛЮЦИФЕР",negative,1262722826139828225
хочу чтобы меня *********.,positive,1297277347956248578
@Vrklvch это во всем мире так,neutral,1245124646443376645
"@i_mayonez_blayt удачки блин🥺
но не обещаю, что тебе понравится..",negative,1316045797226688512
Только что опубликовано фото https://t.co/eAWr2Y4PBc,neutral,1252612628293341189
иногда я не могу осознать как в разумных существах может концентрироваться столько тупости,negative,1308640111790354435
@optimisster Остерегайся людей с именем Понтий Пилат. И не мой ни кому ноги. Хотя бы до тридцати четырёх.,negative,1276578281555283968
@oceantae_twt @nyuta_twttt Такая милая🥺🥺🥺🥺🥺🥺🥺🥺,positive,1256670613244084243
"Вот вам в ленту прекрасного человека 🖤
Обожаю её всем своим сердцем 🖤 https://t.co/PkRYULnQpf",positive,1319914346420572160
"Лицо бабули и дедули, когда рассказываю, что не дам им читать книжку, потому что там написано, что Бога нет https://t.co/0ETG6qHOXM",neutral,1234527720572366849
"Горячая мамочка

#девушкавпостели https://t.co/vcmBzP6ayi",neutral,1269907127830810624
@fix_tix ТЫ ВСЕ ЕЩЕ НЕ ПОСМОТРЕЛА?? ОННИ Я ЩАС РАСПЛАЧУСЬ(((,negative,1285545615447986177
я владелец скг😘,neutral,1308841555814473728
"@tvrain У вас есть корреспонденты?
Это кого вы называете корреспондентами?
Писак,которые,кроме дерьма,слов других не знают?",negative,1305737183656112130
"настроение 15 суток думать над вопросом «Ты бы дружила с людьми, которые общались бы с тобой так, как ты говоришь сама с собой?»",neutral,1290900013602807808
"если всё получится с тренировками, то через 2 месяца скину плоский живот или ""до"" и ""после"" скриньте
появится мотивация",positive,1331655356745981954
Небольшой спойлер 😏😏😏💗💗💗 https://t.co/mCANOPSwls,neutral,1261018885941268480
@lsrwo ой а че это,neutral,1338283078486282241
"@blacknapalm78 И напевай!
Ебидуебидаебиде!",positive,1293812693477072898
@MyatnayaRONDO да вроде на местее,neutral,1249070542784733191
@lop_lollypop Они всё в биноклях не поэтому ходят ?,neutral,1317160773232242688
@cherrbllos Оао какой классный косплей🤩,positive,1282420032694374410
@piskytaska Конечно👉🏻👈🏻,neutral,1244719317255630849
"@almondmk Обожаю этот момент, когда рука по руке, даже мурашки по коже😍😍😍 @sencalkapimi__",positive,1328980003166498817
БЛЯТЬ ОРУ ОНА ЛУЧШАЯ А СЭРОЙ ДУНДУК https://t.co/xGU0yzQQgu,positive,1254409715594997762
"@fairy_darya Вот это и бесит( парки забиты. Просто мне не даёт покоя мысль, что в Италии было почти так же - никто не придавал значение.",negative,1243995682400358400
"@novaya_gazeta надеюсь, с ней все будет хорошо.",positive,1291101356988796939
"я так сильно люблю мою олю, знаете",positive,1286396488722124801
@bsa_ym7 Ну реально я даже рада буду,positive,1309057956730863617
"потом будет поздно что-то понимать,поэтому нужно ценить сейчас🥰",positive,1281924479879446533
"самостоятельная целеустремлённая женщина, сама сказала - сама подключила https://t.co/XQQoPFv04F",neutral,1312793563265216512
@shimeilii ПОНИМАЮ,neutral,1326445167147184128
"@drrrrama если ты плохо себя чувствуешь, ты можешь всегда написать мне",positive,1244221814110326789
@dm_eliseev Из всей той тусы лишь Пугачиху знаю. Хоть давно и не узнаю.,neutral,1245163221453062144
"Делаем ставки, во сколько я завтра проснусь 🙃🙃🙃",positive,1243256193063272448
@PupuIre лучше милого,neutral,1330911161387245568
@gbdjfkciv @large7kva И правильно!,neutral,1266021583317086209
😺✏ — 🙌🏻корейская уходовая косметика🙌🏻 https://t.co/jFjSf0h829,neutral,1234130595518779393
Волосы не выдержали нагрузки https://t.co/VurkZwXU7o https://t.co/BS1I7dzg4p,neutral,1339525129328455680
@SilfideEricka Почему бы и нет :D?,neutral,1337087647307735041
@greatdaytodie Причём книга ПРО СЧАСТЬЕ просто ясно....,neutral,1295806053221892100
@alkashka_ryu ну пап,neutral,1323306577827344384
А вот это прилагалось к корсетам...../краснеет от смущения/.....😂😜 https://t.co/27Qu0O0zJS,positive,1240363339643043841
@Nodir8885 Оргинал,neutral,1306258736978243584
"Чистка вентиляции в квартире, многоквартирном доме https://t.co/sqDNv1mEc2",neutral,1247997690157379586
@Nanananabooms милая крыса,positive,1326242393495113729
Вообще без понятия куда поступать и на кого,neutral,1314574284392722432
еее через неделю сессия,negative,1264054588950433793
@_aprelskiy Это пиздато.,positive,1268880324429254661
@inhaleral Помянем 😟,neutral,1248986509899960322
"я давно так не хотела продолжить смотреть сериал и давно так мало отвлекалась на смартфон, как во время просмотра devs",neutral,1246845976184336386
@bg123589 Хрп перепродан к нему. Сейчас точно этого не стоит делать,neutral,1266824444397355012
Ещё высаживают ваши ебаные фитнес браслеты,negative,1222941576537821184
@Louis_Tomlinvso Завтра(12.10 если что) 21 будет,neutral,1315343528101322753
"и сколько бы я не говорил, что мне чужды нежность и любовь, иногда так не хватает крепкого и теплого человеческого объятия.",positive,1265744406910550020
"@qasloo О, я в телеке",positive,1337122309015040001
"@pied__piper___ интересно там уже Чонгука приперли к стенке с этой мелкой или ещё нет
#ExaBFF BTS #ExaARMY @BTS_twt",neutral,1294654892934668289
"Аня и Марина буллят меня за любовь к Буго
БЕСПРЕДЕЛ",negative,1229510779352817664
"@al_volkovskaya @MKisheretostay @elizarovk Вот за че за че, а за жопу в этом году я не переживаю😂приятно, когда на ней сидеть не больно",positive,1289091106743947264
Готова миллион раз признаваться в любви Чахуну🖤🖤🖤,positive,1223579467291025408
"@oswannie Мадам, да вы богаты 😅 я никогда не могоа накопить больше 40 кристаллов, они сразу спускаются на какую-нибудь красоточку 🙃",positive,1276402376673542144
@maysandyfish хорошо-хорошо,neutral,1332638191195746310
Кто нибудь пожалуйста спасите меня он такого количества дз,negative,1251142671545954304
"@disolvdprblmart Извините, а как называется манхва... 😶",neutral,1315604690663604224
"Я конечно не Техён, но ты тоже не Зендея",negative,1269733110339469312
@krotrus @thelastoppo А на Хабаровском привозе кто торгует? Чукчи что-ли?,neutral,1281866497825091585
— Секс? Только в рекреационных целях!,neutral,1319404763633618946
@_nalo4ka_ давай приеду,neutral,1222239680743297024
@dama1725 Он был классный!!! https://t.co/gyX7ty6zlu,positive,1313925337470971913
"@goldenbrave28 А зачем тогда закон и проведение санкционированных митингов, а зачем порядок? 
Как хаос и агрессия может помочь?",neutral,1267085611120365586
Визовые центры Франции возобновили работу в России https://t.co/UQKlIc45DA,neutral,1285156627314880512
@region38nord Даже читать стрëмно,negative,1328201125078708224
Барри Дженкинс намекнул на продолжение «Лунного света» https://t.co/2PohQyktZi,neutral,1253668900853538816
Старший брат следит за тобой. https://t.co/boeWmyfKYj,neutral,1308681874450022400
"#ТрясёмИБудемТрясти
Потому что насилие должно прекратится https://t.co/iXMxQfmKCS",negative,1283405413124395011
@Rudeti @sidelnikoff @konstaksenov А что у нас прорывного в цифровой экономике?,neutral,1291691113850470401
@bian_98 Чо,neutral,1344724346623946752
@sitovskaya Ты ж моя зая 🙂,positive,1225442522593406976
В Севастополе из горящего дома спасли ребёнка https://t.co/ysjHSfYHM6 https://t.co/1GiJoQjC4B,neutral,1215671371314991105
"@lover_of_loki вот блин
научи",neutral,1340274794059747329
"Эт чё, осенью $ жди по 63 получается?",neutral,1267469494789832705
@Angie_Enzorry @simonoff_112 @SKazachka Костры и со скалы это было прекрасное время,positive,1250158289385553922
Как все успевать: простые советы от Опры Уинфри https://t.co/5VSfETjY6i https://t.co/8TXpAI2cYz,neutral,1222890678654468096
"@interstred в духовном плане, потому что мы нашли очень много схожестей 😂",positive,1285536648026095618
@LadyNikka2 ему бы по жопе за такое развеяние,negative,1320020902688546816
"ИХ КАТОК ТАКОЙ ВОЛШЕБНЫЙ 
#BTSWEEK https://t.co/CFM8kV29a2",positive,1312257300497920007
"Мы просто за последнюю подводку поругались
А так лучшие подружки 💜💜🖤💜🖤🖤 https://t.co/jreZ17YXUL",positive,1308149424338751488
@kaze_ni_naritai а я все еще хочу в казань 😩 корона уходи,negative,1255624037914611712
Сижу с вопросом ху.... https://t.co/nDmLP4jCvQ,neutral,1212909598287335424
@szomorusunday @Danma_your_sun Определенно да,neutral,1338060872636358660
кто ты что ты за хуйня кто тебя сотворил зачем для чего https://t.co/EodTbTahhR,negative,1217755462256537600
я пью дешевое пиво потому что если жить то только красиво!!!,positive,1291817924433453058
Уже всех заебала чеееек,negative,1214983329315000320
@brillliant_b выпиваю две банки энергетика ок договорились.,neutral,1269316536264728578
"К сожалению, нет( https://t.co/I9gACrpQDX",negative,1255410975664209920
@BTS_twt Я ТАК скучала ГОСПОДИ,positive,1293578357741891590
20 глава почти 300 страниц...и притом я масштаб уменьшила,neutral,1325508037969326089
@__Spock_ Ложись дальше спать),positive,1214096074631254016
"Ну шо. 
Реал вынесли, Интер отправили домой. 

Вышли на весну в Еврокубки.",neutral,1336795253978918912
@pmayket в следующий вторник узнаешь,neutral,1252890375133573120
В РОТ НЕ ЕБИ НА ТОПОЛЕ ТРИ,negative,1336601414215331842
@billiefromkorea ты самое яркое солнышко,positive,1280196900566728705
@ksyshaalex1 @tx2zF5fjK8RwyhW В традициях РИ как образец д/РФ. 1850 гг. Фактории Сибири у американцев. См Гончаров Фрегат Паллада.,neutral,1218879716096126977
@seitodanemo Это от лукавого...,neutral,1341494229206503427
@ZlAtiKAAA Да это же классика),positive,1253762077321236486
@lonelyeyesss ....бог ты мой https://t.co/fdecshhPO8,neutral,1319921770321879040
"@nikko__ni меня мать не пустит
выйти я смогу максимум в окно",negative,1251858035280162822
Вечерний голавль #голавль #рыбалка https://t.co/l2BLBpHwF7,neutral,1284947574806532096
@madlina37 @__anna1117 @pakarini Я СЕЙЧАС ИЗДАВАЛА НЕ ЧЕЛОВЕЧЕСКИЕ ЗВУКИ,neutral,1339634445456986112
@rosielllia Он мой главный биас в группе https://t.co/YgHtfFXG0Y,neutral,1253049339225792512
@rumochkin Д-да...👉👈 https://t.co/IL1lZhAWXm,neutral,1322973164234702848
@lori__pitts Полностью согласна,neutral,1316032807446228993
"я, когда смотрю рецепты чего-то на инглише: https://t.co/Hjw64hkwC3",neutral,1236289550550470657
"Завтра пойду спрашивать, что за фигня, ибо зарплату мне не дали вчера. А сегодня пойду за своей медкнижкой.",negative,1334768947984527361
Стоп что 😳😳😳😳 https://t.co/sz0Vgb1Mdg,neutral,1332720252782866434
"В Подмосковье обокрали бывшую узницу концлагеря
 #Новости #News
➡ https://t.co/IzJ44mTLPu https://t.co/VCDQyq3S19",neutral,1247866815264546818
@TheDulberth Бля грибы забыл отметить,negative,1259912558569500672
Начала смотреть Дневники вампира.  Скептически относилась в принципе к сюжету. Но первая серия и песня placebo... Моё сердечко уже украдено.,positive,1283426153936629761
@rocketbank Скучаю по вам 😭😭😭,positive,1308455142979756036
Время от времени хорошо сделать паузу в своем стремлении к счастью и просто быть счастливым. https://t.co/iXQZBDbmZn,positive,1226957459039936512
"@tvoi_shurik @thisnameisalre4 Ты не тупая, не говори так буп!! 😼✨💛",positive,1324840057333862402
@honeynevermind надеюсь ален :(❤,positive,1283890085927288835
@frozimino смерть,negative,1266070971225706498
"@godblessvkook Лишь подозрения, мне нужно проверить",neutral,1243223603283398656
Я заржала на весь дом https://t.co/Mjt0Umexnk,positive,1327597547951689728
@R8yEnDsAA1D92Dd Не в Айфоне дело. Технически застопорились,neutral,1343931098892541956
Увидела новый хэштег и мне интересно что школьникам сделал Путин,neutral,1334198505867513865
"@metrmuw Оооо теперь ясноо :000 
Это оч красиво :000✨✨✨",positive,1340696036382306304
"@pixievi_ Ещё вчера кто-то писал, что проспал 4 урока.",neutral,1334352021571461120
@AnasteishaPegas ты сумасшествие с первого взгляда😈😈😈,positive,1310629541484859394
"@AnastasiaParkM1 Как хорошо, что меня нет на вашей улице 🐣",negative,1273656604894859265
"https://t.co/sAfcbfnWYn

НУ полетели",positive,1305263810295537666
Мохаммед Дауд выпал из строя до конца сезона - травма. https://t.co/t4PeCfViT0,negative,1266337955448344576
@CHETEALKA22 суперстар фнс 😏😏😏,neutral,1340766320351191045
"Почему мой телефон говорит, что на улице +12, а там жарко",negative,1268446973163700224
БОЖЕ Я ЗАКИДАЛА КОНФУ ОСКОРБИТЕЛЬНЫМИ ШУТКАМИ ПРО БАСИСТОВ Я САМАЯ УЖАСНАЯ ФАНАТКА В МИРЕ УДАРЬТЕ МЕНЯ ПОЖАЛУЙСТА,negative,1311566490248896512
"Закрылась в кладовке, смотрю какой альбом заказать, помогите🗿 как из Тиар?😭💘",negative,1283386467444817920
@CarrotyHedgehog Ты мне не веришь??,neutral,1320789227869818882
@weaklley ОМО ЭТО КРУТО,positive,1321083521239306243
"Как Литва пыталась закрыть Белорусскую АЭС, и что из этого получилось? (видео) - https://t.co/G98R6XlnXR https://t.co/oU7LNReo5q",neutral,1281221178959462406
И пошла .,neutral,1330428640258109440
@contosgaysbr таким хуем только кобылу ебать!!!,negative,1273438282978910210
@YAForJoeBiden Украина на коленях с 14 года гори в аду Байден,negative,1276674050128056321
@WithLoveJulion И Я ТЕБЯЯЯЯ НЕВЕРОЯТНО СИЛЬНО 😭😭😭💕💓💕💕,positive,1329457210087313417
@Khayallaa Азербайджанская Гянджа. Местные жители несут цветы и игрушки на место вчерашнего удара. https://t.co/R94OXfqsT3,negative,1315612831778299904
@Fake_MIDRF Больше напоминает пиратский космический корабль,neutral,1272265593345933312
"@matoriel одно предложение
название книги/статьи",neutral,1292134489561464837
"@Libertylures Как в анекдоте про нового русского из 90х: вчера не спалось,,, раз за разом перечитывал пейджер.",neutral,1220839953422278658
ничего не хочу кроме как с дорогим @postpravednikov упасть в одном помещении и устроить марафон пролеваческих фильмов,neutral,1332006860359086080
@FreedomRU1 @wylsacom Зачем книжки? Или печатные варианты до сих пор требуют вместо планшетов?,neutral,1300569184569565192
"@WildWildMoscow Это нормальное решение. Только нужно с метро начинать, заменяя нелепые бетонные блоки",neutral,1247654520555024386
@Prokurator2 Ещё не время - отдыхает .,neutral,1230815644091928576
@sobbaseo 58 секунда,neutral,1263787810248626176
@misufoz че за,negative,1273308091786944514
так и не дошла,neutral,1319215269152231426
"@GintokiLovesYou ТЫ СДЕЛАЛ ЧТО-

ГИНТОКИ ТЫ В БАНЕ",negative,1313515306506223616
@el_and_di есть на свете ценители...,neutral,1260513929488367616
"Петербургский международный экономический форум-2020 отменили из-за коронавируса 
https://t.co/z03cG0kNN9 https://t.co/h5iAxDZnCO",negative,1235623356675895300
@red_semi_sweet спасибо!,positive,1291292604668272642
Покд забываю что обито 31 пока не вспоминаю его озвучку на английском которая звучит как будто он гоблин или умер нахуй,negative,1288008552691499009
@hoooba_bobaa вот у меня такой же вопрос,neutral,1275747012466655238
"В госструктурах планируется проведение лекций по «Манасоведению», приуроченных ко Дню Манаса https://t.co/fSBXTjW4Lf",neutral,1324206398671081477
@_qwanglix_ Вот эти два пацанчика https://t.co/EcPnaLvhvD,neutral,1280398143293710336
@szaharieski Бабкааа ❤️,positive,1304312349231382528
Только что опубликовано фото @ Одесса - Мама https://t.co/tay1P8EvgP,neutral,1339085746615984128
"@Fine_Nightmare @RuslanBeelzebu Это фуфломицин, сестра. 

Есть ещё кандидаты? Имя, сестра, имя? https://t.co/oqgHmg612U",neutral,1240013735986692097
выключила свет в комнате чтобы родители не видели как я плачу🧎‍♀️,negative,1340203050477215744
хочу я спать или грустно смотреть * в дцатый раз,negative,1282540627335548930
@Lndcalling В 89 лет она какой ветеран то?,neutral,1322064547973386240
"@jean_loves_u Ничего, всё в порядке, ты не дурачок!!",positive,1307651464005849089
Посмотрите видео от DNA! #TikTok а вот и Мухит мырза 💜 https://t.co/4anPuOb3nS,neutral,1290567464020041729
@thefoxility Оооо либераху порвало,neutral,1265920097916518400
я что-то делаю не так..?,negative,1307759018543378432
"@imyeoniee @tentelakiyt Ладно,постарайся пожалуйста долго не ходить и если сразу станет холодно то иди домой",positive,1344366945777426433
@discoFBK @navalny Ржу в голос. Спасибо. За сегодня выиграли у «великолепных» твитов про Трампа!,positive,1324664727017054209
"@SYudji Выпейте воды и постарайтесь успокоиться, да. Можете ещё умыться",neutral,1312798709676158976
@flo_rka Тогда гуляйте ДО ВРАЧА,neutral,1214611135149887488
"@friskasz Хината🧡, тут и думать не надо",neutral,1274078967138582530
@6_kogorta_6 @turkmendagz А если по тебе такой штуковиной?,negative,1336976309495472128
"@udaff_ka Я что-то не всосала,40 тысяч один билет до Сочи?
Откуда летели то?",neutral,1312474322175361024
"То чувство,  когда незнакомые люди не понимают какого ты пола и обращаются на вы,  а ты думаешь,  что тебя очень уважают)))",neutral,1215951949289476096
@Larin_178 @DonovskyPetr болеет сейчас без этих признаков,negative,1335840680740933634
@Green__T1 Дэа!,neutral,1261938151553150976
"Написать функцию max с переменным количеством параметров, находит минимальное... https://t.co/8kmtODFINX",neutral,1330878173186232322
"Краснодар вошел в число самых дорогих городов мира.
https://t.co/8n80qYKO6s https://t.co/kUhLlL3oL8",neutral,1218077517703270400
@eggmolchit Морально поддержу. Держите в курсе),positive,1331514205816680449
@taebab_y Люблю тебя мой самый классный овен на свете !!! 💗🥺,positive,1276991605057163267
"""Это угроза для общества"": директор Музея Гончара обратился к полиции из-за незаконных действий ГБР https://t.co/GOh9ftEVPv",negative,1265571207350497280
"@arishaasun спасибо, аришка ♡♡ 
ого вау 😳 да пока мне нравится, интересно что будет дальше ...",positive,1257603644532436993
@australia_line ну вот как с ними общаться можно,neutral,1213393037973499905
"Нет, заюш, просто пиздеть нужно меньше и такую хуйню не творить🖕",negative,1319305379579396096
@mfwhysb Я у тебя в тг еще появлюсь,neutral,1326637454997266433
Конечно пиздец я выводы необоснованные делаю🗿,negative,1331274656519745538
"нахуя подписываться, что бы после того, как я подписалась в ответ, вы отписались ????",negative,1299772958836232192
@kiveaine может сработает как в прошлый раз? :(,neutral,1336262912915230721
@marshallmigrain Да,neutral,1321724989696036864
"Даш пролайкай меня полностью 
Ах.",neutral,1246508267641151488
@AvengersGlass душевая кабина с музыкой моя мечта просто,positive,1247955390572179456
"@nunjje Такая же фигня, я не помню большую часть своего детства, а я знаю я его только из рассказов своих родителей и видеозаписей",negative,1249824364071202825
иногда думаю что некоторые боятся ссать и срать слишком громко и думаю что меня не так уж всё и плохо в жизни,negative,1301561762416930816
@pankkotya я ужасная поэтому и извиняюсь бля я заслужила можешь не прощать я пойму!!!!!!!!!!!!!!!!!! 🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺🥺,negative,1317199889340694534
"Для творчества не нужен план – автор «оживших» муралов в столице

https://t.co/s7eiI0qBj0",neutral,1284889244637573120
"Моё нытье вроде бы должно было быть на закрытке, но я не я, если не поною на основе",negative,1307779415439486985
@ivaepta Вот что м*ф делает с человеком https://t.co/RRGxZT0MUJ,neutral,1308830717707784193
Никто не может тебя оскорбить без твоего согласия (с),neutral,1275085696542351362
@AitmatovaShirin Грубые и злые потому что несчастны?!,negative,1266723806258909187
Короче да я снова покрасився,neutral,1312723224766173185
Неопределённость выворачивает меня. Мозг : отпути... Сердце: не путю.... Битва титанов мазафака...,neutral,1218259068139249665
@ayamin_di чё я проспала зай????,neutral,1331000017696530435
@sir0gay @beda_z_bashkoy он просто еблан забей,negative,1296822542821466112
КОРОЧЕ ОТКРЫВАЮ АКК РАДУЮСЬ ЖИЗНИ И ЕБАШУ СВОИ ФАНКАМЫ https://t.co/O9jEZGLyp5,positive,1269341706278834179
@HOOLIBRS Кто сказал,neutral,1263201794689204225
"@Britishumbrell1 ой блин, это жестоко",negative,1295327806130397186
@fxxkpeach АХАХАХАХ,positive,1307406940247666688
Вся работ https://t.co/VZ45ec3EFm,neutral,1215214376715681793
"@valeraa_s ну всё же впервые бывает 
аа?😂",neutral,1233124105144217601
@RedleaveTony врушка значит,negative,1323721155447017472
Эрмитаж – Портрет императрицы Марии Федоровны https://t.co/VtxYu2nlB3,neutral,1314438288246280193
@uRKXkZi6nR96QOC @irisssha200881 А как же должно?,neutral,1310176313374842885
это просто разъеб сердца я так еще никогда не скучал,negative,1215749154707775492
